address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
NA,NA,NA,NA,NA,675,1,1.0,74,Foreclosure,"http://www.zillow.com/homes/for_sale/128641696_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,668000,666,1,1.0,642,Foreclosure,"http://www.zillow.com/homes/for_sale/122815209_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,572,1,1.0,250,Foreclosure,"http://www.zillow.com/homes/for_sale/126728228_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
401 Harrison St # 7D,San Francisco,CA,94105,795000,611,1,1.0,43,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095405137_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
425 1st St Unit 3002,San Francisco,CA,94105,2985000,1971,3,3.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/83153080_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
401 Harrison St # 43D,San Francisco,CA,94105,3075000,1252,2,2.0,43,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095404699_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
300 Beale St Apt 301,San Francisco,CA,94105,1700000,1798,2,2.0,32,Condo For Sale,"http://www.zillow.com/homes/for_sale/80753566_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
338 Main St Unit 23C,San Francisco,CA,94105,2999000,1400,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2097480612_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
401 Harrison St # 28C,San Francisco,CA,94105,2332000,1334,2,2.0,43,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095404907_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
333 Beale St Apt 6F,San Francisco,CA,94105,998000,920,1,1.0,33,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095261634_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
301 Main St Unit 5C,San Francisco,CA,94105,1749900,1752,2,3.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2111990788_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
401 Harrison St # 41D,San Francisco,CA,94105,4500000,1949,0,NA,42,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095392991_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
201 Harrison St Apt 806,San Francisco,CA,94105,564900,432,0,1.0,70,Condo For Sale,"http://www.zillow.com/homes/for_sale/15148336_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Lansing St Unit 407,San Francisco,CA,94105,1150000,1167,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/79843886_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
425 1st St Unit 5404,San Francisco,CA,94105,2098000,1261,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/89236750_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1 Hawthorne St Unit 10E,San Francisco,CA,94105,1650000,1246,2,2.0,50,Condo For Sale,"http://www.zillow.com/homes/for_sale/123597496_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
401 Harrison St # 36F,San Francisco,CA,94105,1505000,830,1,1.0,43,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095404965_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
401 Harrison St # 28 G,San Francisco,CA,94105,1145000,758,1,1.0,43,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095405136_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
338 Spear St Unit 31A,San Francisco,CA,94105,2390000,1274,2,2.0,228,Condo For Sale,"http://www.zillow.com/homes/for_sale/89238613_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
301 Mission St Apt 24D,San Francisco,CA,94105,999000,789,1,1.0,42,Condo For Sale,"http://www.zillow.com/homes/for_sale/111710979_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
400 Beale St Apt 1601,San Francisco,CA,94105,1395000,1223,2,2.0,40,Condo For Sale,"http://www.zillow.com/homes/for_sale/80746670_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
199 New Montgomery St Unit 908,San Francisco,CA,94105,900000,672,1,1.0,119,Make Me Move,"http://www.zillow.com/homes/for_sale/80749136_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
18 Lansing St Apt 403,San Francisco,CA,94105,1695000,1675,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/80748443_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1 Hawthorne St Unit 24A,San Francisco,CA,94105,2495000,1581,2,2.0,42,Condo For Sale,"http://www.zillow.com/homes/for_sale/123596859_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
201 Harrison St Apt 908,San Francisco,CA,94105,679000,495,1,1.0,31,Condo For Sale,"http://www.zillow.com/homes/for_sale/15148366_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
318 Main St Unit 3I,San Francisco,CA,94105,1279000,1004,1,2.0,60,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095609337_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
201 Folsom St Apt 31C,San Francisco,CA,94105,2350000,1495,2,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095730550_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
425 1st St Unit 2702,San Francisco,CA,94105,2495000,1309,2,2.0,61,Condo For Sale,"http://www.zillow.com/homes/for_sale/82786142_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
50 Lansing St Unit 705,San Francisco,CA,94105,1150000,715,1,1.5,1132,Make Me Move,"http://www.zillow.com/homes/for_sale/71713741_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
300 Beale St Apt 603,San Francisco,CA,94105,2695000,2272,2,3.0,67,Condo For Sale,"http://www.zillow.com/homes/for_sale/80745707_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
75 Folsom St Apt 1604,San Francisco,CA,94105,3500000,1665,3,2.0,158,Condo For Sale,"http://www.zillow.com/homes/for_sale/15147583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
425 1st St Unit 6002,San Francisco,CA,94105,2795000,1526,3,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/83153811_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
301 Mission St Ph 1A,San Francisco,CA,94105,8995000,2706,2,3.0,130,Condo For Sale,"http://www.zillow.com/homes/for_sale/114316333_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
72 Townsend St Unit 403,San Francisco,CA,94107,998000,785,1,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095046752_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
177 Townsend St Unit 1124,San Francisco,CA,94107,769000,534,1,1.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2108546160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
200 Brannan St Apt 207,San Francisco,CA,94107,1500000,1525,2,2.0,NA,NA,"http://www.zillow.com/homes/for_sale/69817616_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
177 Townsend St Unit 438,San Francisco,CA,94107,1295000,1094,2,2.0,3,Condo For Sale,"http://www.zillow.com/homes/for_sale/82786265_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
246 Missouri St,San Francisco,CA,94107,995000,1277,2,2.0,10,Condo For Sale,"http://www.zillow.com/homes/for_sale/54854727_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
960 Wisconsin St,San Francisco,CA,94107,1095000,NA,2,2.0,4,Condo For Sale,"http://www.zillow.com/homes/for_sale/79844472_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
260 King St Unit 263,San Francisco,CA,94107,670000,692,1,1.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819803_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
695 5th St Apt 16,San Francisco,CA,94107,899000,1009,1,2.0,5,Condo For Sale,"http://www.zillow.com/homes/for_sale/2112104398_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
555 4th St Unit 533,San Francisco,CA,94107,665000,691,1,1.0,7,Foreclosure,"http://www.zillow.com/homes/for_sale/79843282_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 412,San Francisco,CA,94107,825000,888,1,1.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/69820155_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
631 Folsom St # PhD,San Francisco,CA,94107,3295000,NA,3,3.0,10,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095002238_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sales Centre: 42 Colin P. Kelly St # FMJ3F4,San Francisco,CA,94107,1475000,1106,1,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2097744720_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sales Centre: 42 Colin P. Kelly St # OAJJD3,San Francisco,CA,94107,1799000,900,1,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2097608228_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sales Centre: 42 Colin P. Kelly St # DVC9L,San Francisco,CA,94107,1125000,632,1,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2097608227_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
631 Folsom St Apt 14D,San Francisco,CA,94107,1450000,1230,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/89237266_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
200 Brannan St Apt 420,San Francisco,CA,94107,1750000,1949,2,2.0,7,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817921_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,989,1,1.0,28,Foreclosure,"http://www.zillow.com/homes/for_sale/127127501_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
601 4th St Unit 217,San Francisco,CA,94107,1849000,2176,2,1.0,11,Condo For Sale,"http://www.zillow.com/homes/for_sale/80737757_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sales Centre: 42 Colin P. Kelly St # GO1ON9,San Francisco,CA,94107,1039000,950,1,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2097608222_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sales Centre: 42 Colin P. Kelly St # E16S6S,San Francisco,CA,94107,1025000,785,1,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2097608226_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 702,San Francisco,CA,94107,1195000,1476,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/80731441_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
88 King St Unit 425,San Francisco,CA,94107,1398000,1319,3,2.0,25,Condo For Sale,"http://www.zillow.com/homes/for_sale/80736764_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
648 Vermont St # 650,San Francisco,CA,94107,2295000,NA,4,2.0,24,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095159827_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1200 Mariposa St,San Francisco,CA,94107,2250000,2919,0,NA,11,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15148947_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
855 Folsom St Apt 911,San Francisco,CA,94107,1149000,996,1,2.0,13,Condo For Sale,"http://www.zillow.com/homes/for_sale/59204063_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
855 Folsom St Apt 921,San Francisco,CA,94107,1250000,1128,2,2.0,25,Condo For Sale,"http://www.zillow.com/homes/for_sale/80752478_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
830 Minnesota St,San Francisco,CA,94107,1495000,1659,2,3.0,26,Condo For Sale,"http://www.zillow.com/homes/for_sale/111929260_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 952,San Francisco,CA,94107,2795000,2450,3,3.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819547_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
461 2nd St Apt 129,San Francisco,CA,94107,1695000,2255,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/2105127958_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1011 23rd St Apt 15,San Francisco,CA,94107,1299000,1888,2,2.5,10,Condo For Sale,"http://www.zillow.com/homes/for_sale/80732299_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
200 Brannan St Apt 437,San Francisco,CA,94107,4250000,2903,3,4.0,18,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817645_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
260 King St Unit 639,San Francisco,CA,94107,222952,850,1,1.0,47,Condo For Sale,"http://www.zillow.com/homes/for_sale/80738461_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
236 Shipley St Unit 205,San Francisco,CA,94107,335133,514,2,1.0,92,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095971412_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 1002,San Francisco,CA,94107,1349000,1462,2,2.0,179,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819449_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
855 Folsom St Apt 502,San Francisco,CA,94107,655000,722,1,1.0,971,Foreclosure,"http://www.zillow.com/homes/for_sale/80738489_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1 Bluxome St Apt 416,San Francisco,CA,94107,1095000,1360,2,2.0,39,Condo For Sale,"http://www.zillow.com/homes/for_sale/80737224_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
260 King Street 875 # 1,San Francisco,CA,94107,650000,NA,1,1.0,161,Make Me Move,"http://www.zillow.com/homes/for_sale/2096747997_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,2040000,3537,NA,3.0,504,Foreclosure,"http://www.zillow.com/homes/for_sale/122144436_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,675,1,1.0,139,Foreclosure,"http://www.zillow.com/homes/for_sale/127214392_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,662,1,1.0,105,Foreclosure,"http://www.zillow.com/homes/for_sale/128595029_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,1890000,2610,4,4.0,267,Foreclosure,"http://www.zillow.com/homes/for_sale/125442961_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 370,San Francisco,CA,94107,749000,807,1,1.0,39,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819564_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
207 King St,San Francisco,CA,94107,989000,987,2,2.0,55,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095548518_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,NA,2084,NA,3.0,222,Foreclosure,"http://www.zillow.com/homes/for_sale/126897014_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
767 Bryant St Apt 203,San Francisco,CA,94107,2400000,3496,2,3.0,141,Condo For Sale,"http://www.zillow.com/homes/for_sale/2129959115_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
72 Townsend St Unit 308,San Francisco,CA,94107,1080000,950,1,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096782206_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
170 King St Unit 1111,San Francisco,CA,94107,784000,766,1,1.0,104,Foreclosure,"http://www.zillow.com/homes/for_sale/82786386_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
NA,NA,NA,NA,776000,766,1,1.0,112,Foreclosure,"http://www.zillow.com/homes/for_sale/117358190_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
555 4th St Unit 931,San Francisco,CA,94107,695000,600,1,1.0,73,Condo For Sale,"http://www.zillow.com/homes/for_sale/79842585_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
72 Townsend St Unit 603,San Francisco,CA,94107,1038000,785,1,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095998204_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
72 Townsend St Unit 705,San Francisco,CA,94107,983000,632,1,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095998203_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
461 2nd St Apt C109,San Francisco,CA,94107,749000,647,1,1.0,46,Condo For Sale,"http://www.zillow.com/homes/for_sale/15148018_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 800,San Francisco,CA,94107,1288889,1246,2,2.0,NA,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819437_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1089-1093 Kansas St,San Francisco,CA,94107,2100000,2050,5,3.0,31,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095237050_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
228 Mississippi St # B,San Francisco,CA,94107,1799000,1725,3,3.0,50,Condo For Sale,"http://www.zillow.com/homes/for_sale/89239888_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
200 Brannan St Apt 132,San Francisco,CA,94107,899000,865,1,1.0,52,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817831_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
88 Merlin St,San Francisco,CA,94107,1650000,3650,0,2.0,NA,House For Sale,"http://www.zillow.com/homes/for_sale/2123734503_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
250 King St Unit 718,San Francisco,CA,94107,1269000,1197,2,2.0,31,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819436_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1089 Kansas St,San Francisco,CA,94107,2100000,2050,0,NA,33,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15151447_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1317 And 1319 19th St,San Francisco,CA,94107,2400000,1700,2,2.0,31,For Sale by Owner,"http://www.zillow.com/homes/for_sale/2095245408_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
